business_id,name,city,state,neighborhood,address,stars,review_count,is_open,categories,price_range,attributes_wifi,attributes_noise_level,attributes_ambience
RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,Philadelphia,PA,,2654 S 10th St,3.5,184,1,"Restaurants, Cheesesteaks, Sandwiches, Steakhouses, Local Flavor",1,u'free','average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
rjuWz_AD3WfXJc03AhIO_w,The N Crowd,Philadelphia,PA,,111 S Independence Mall E,4.5,90,1,"Performing Arts, Arts & Entertainment, Nightlife, Comedy Clubs",1,,u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
HFuAKE0uZ-frIMjroeA-cA,SET NoLibs,Philadelphia,PA,,"1030 N 2nd St, Unit 101",4.0,108,1,"Mexican, Bars, Restaurants, Asian Fusion, Lounges, Nightlife, Salad, Tacos",2,,,"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"
E-DcL1u330qwvoxXhipmUQ,George's Sandwich Shop,Philadelphia,PA,,900 S 9th St,4.0,93,1,"Italian, Cheesesteaks, Restaurants, Sandwiches",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
9EgoCSRFfXUEGiJWFQLJ1w,Fine Wine & Good Spirits - Premium Collection,Philadelphia,PA,,180 W Girard Ave,4.0,36,1,"Beer, Wine & Spirits, Food",2,,,
eFvzHawVJofxSnD7TgbZtg,Good Karma Cafe,Philadelphia,PA,,928 Pine St,4.0,249,1,"Food, Cafes, Coffee & Tea, Restaurants",1,u'free',u'average',
KuLi91b-N_0XY_3IA72RJQ,MexiPhilly Food Cart,Philadelphia,PA,,37TH St And Spruce St,3.5,21,1,Food,1,,,
NOPk3f5TedR-fw9HO4VJlQ,Athenian Restaurant,Philadelphia,PA,,6824 Torresdale Ave,4.0,27,1,"Food, American (New), Diners, Restaurants, American (Traditional)",1,'no','average',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
c6r29yLfVhZaSyrtsNVLRQ,The Palace of Indian,Philadelphia,PA,,1533 S 11th St,4.0,88,1,"Restaurants, Indian",,u'no',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
mNu6xYO2bn-rvacN12h9WA,In & Out Pizza,Philadelphia,PA,,7600 Ogontz Ave,2.0,36,1,"Pizza, Restaurants",,,,
SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,Philadelphia,PA,,226 Market St,3.5,446,1,"Nightlife, Restaurants, American (New), Bars, Pubs",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
i_5PaxI8DK9EErsHBdwP1A,Tiffin-Etc,Philadelphia,PA,,712 W Girard Ave,3.0,21,1,"Restaurants, Indian",2,,u'quiet',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,Philadelphia,PA,,1436 South St,2.5,276,1,"Caribbean, Restaurants",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
XpTNCVbO5wL1DtDyKzKqfA,Holmesburg Bakery,Philadelphia,PA,,7935 Frankford Ave,4.0,79,1,"Restaurants, Food, Bakeries",1,,,
m1ohyfs8gcS9X-ZQ3Coj2Q,Chez Yasmine,Philadelphia,PA,,3740 Spruce St,4.0,37,1,"Food, Street Vendors, Food Trucks, Specialty Food",1,,,
B2TRCYPklp7a8Ipcz5y-BA,Halal Gyro King,Philadelphia,PA,,1 S 12th St,4.5,24,1,"Food Trucks, Halal, Food, Street Vendors, Sandwiches, Middle Eastern, Food Stands, Restaurants",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
J-ciDDEdIHMcChGIyKZnOg,Cake Life Bake Shop,Philadelphia,PA,,1306 Frankford Ave,4.5,241,1,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",1,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"
XBdaG2kQ2Iz9VNGPZokjYg,Maria's Ristorante on Summit,Philadelphia,PA,,8100 Ridge Ave,3.5,98,1,"Italian, Pizza, Restaurants",2,'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
C_EtrXTygRX5RTUOKtO6Dg,Copabanana,Philadelphia,PA,,4000 Spruce St,3.0,334,1,"Nightlife, Bars, Restaurants, American (Traditional)",2,u'no',u'loud',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,Philadelphia,PA,,10863 Bustleton Ave,4.0,89,1,"Pakistani, Specialty Food, Halal, Restaurants, Indian, Health Markets, Vegetarian, Vegan, Ethnic Food, Food",2,u'free',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
AbtYqoBGuvlWmR1gU0c3XA,Foodery,Philadelphia,PA,,324 S 10th St,3.5,113,1,"Food, Delis, Beer, Wine & Spirits, Restaurants",2,u'no',u'quiet',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"
vA5MHe9LqNQcp8k_CaFkHg,Dagwood's Pub,Philadelphia,PA,,4625 Linden Ave,4.0,123,1,"Restaurants, Pubs, Nightlife, Bars, Seafood",2,'free',u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
NDHgJsy-4Lb6WhERPXPs0A,Alena’s Cafe,Philadelphia,PA,,6669 Germantown Ave,5.0,29,1,"Cafes, Restaurants",,u'free',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
-OIUunijjcq_ZzyyQhPPFQ,Zorba's Taverna,Philadelphia,PA,,2230 Fairmount Ave,4.5,510,1,"Restaurants, Greek, Mediterranean",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
3nM3QNlex3OkNqM7FZTFPg,Heng Fa Food Market,Philadelphia,PA,,130 N 10th St,4.0,28,1,"Ethnic Food, Food, Specialty Food, International Grocery, Grocery, Imported Food",1,,,
hxGPQvQLwMQzOz72Cx8UGg,Woolly Mammoth,Philadelphia,PA,,430 South St,3.5,81,1,"Karaoke, Nightlife, Bars, Sports Bars, Music Venues, Arts & Entertainment",2,u'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
VJEzpfLs_Jnzgqh5A_FVTg,Jasmine Rice - Rittenhouse,Philadelphia,PA,,306 S 16th St,3.5,307,1,"Soup, Thai, Restaurants, Salad",2,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
1UNorskttXSWuEcgzKzXcA,Xochitl,Philadelphia,PA,,408 S 2nd St,3.5,453,1,"Lounges, Restaurants, Asian Fusion, Mexican, Latin American, Nightlife, Bars",3,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
0qbMXG1Aw3a2beoQhU52lQ,Al Sham Restaurant - Philadelphia,Philadelphia,PA,,306 W Chelten Ave,3.5,37,1,"Restaurants, Halal, Kebab, Middle Eastern",,u'free',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': False, 'casual': None}"
hUX1yAimviBIhb21D_KtcQ,Cactus Restaurant & Bar,Philadelphia,PA,,4243 Main St,3.0,312,1,"Mexican, Restaurants, Bars, Tex-Mex, Nightlife",2,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
RVLF2RaStLkJiQCqBHknDw,Mom Mom's Kitchen and Polish Food Cart,Philadelphia,PA,,1505 South St,5.0,91,1,"Food, Polish, Food Trucks, Street Vendors, Restaurants",1,u'no',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
0JoB3ThhI-DS78-1Ks1EUQ,Hibachi 2 Go,Philadelphia,PA,,1414 Synder Ave,3.5,105,1,"Sushi Bars, Japanese, Restaurants",1,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
SVV1VmybJGXGge6nFuHy_A,Williams-Sonoma,Philadelphia,PA,,"200 S Broad St, Ste M6",3.0,33,1,"Specialty Food, Shopping, Home & Garden, Kitchen & Bath, Food",3,,,
S0TBIuX2tkMjM0SCILJrtw,Day Break Eggs,Philadelphia,PA,,2900 Grays Ferry Ave,4.5,22,1,"Restaurants, Breakfast & Brunch",,,,
7T1VAYHIS3cgsDj3iS6JWQ,The Frosted Fox Cake Shop,Philadelphia,PA,,6511 Germantown Ave,5.0,104,1,"Bakeries, Food",1,,,
17Y8circEnkMMXKfLo8Ztg,Bitar's,Philadelphia,PA,,947 Federal St,4.0,154,1,"Restaurants, Middle Eastern, Falafel, Bakeries, Food, Greek, Mediterranean",1,u'free','average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"
z5YxP_jyIU7dRKUA7V_H0w,Cily Chicken Rice,Philadelphia,PA,,933 Race St,4.5,68,1,"Hainan, Fast Food, Chinese, Coffee & Tea, Food, Restaurants, Thai",2,u'free',,
DGvkU7CkdBs6lNbncQmF3A,Franklin's,Philadelphia,PA,,3521 Bowman St,3.5,129,1,"Restaurants, Burgers, Nightlife, Beer, Wine & Spirits, American (New), Bars, Food, Karaoke, Sports Bars",2,u'free',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
MF5-JPr0auUkY_WLTTVUaA,Tacodelphia,Philadelphia,PA,,427 S Broad St,4.0,240,1,"New Mexican Cuisine, Mexican, Tex-Mex, Tacos, Restaurants",1,u'free','average',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,Philadelphia,PA,,2400 Coral St,4.5,68,1,"Coffee & Tea, Breakfast & Brunch, Books, Mags, Music & Video, Bookstores, Tea Rooms, Bagels, Shopping, Sandwiches, Restaurants, Food",1,'free',u'average',
RjISdNawGnpjsewMTSGgsA,KASUMI SUSHI,Philadelphia,PA,,"2201 Penrose Ave, Ste3",4.0,55,1,"Restaurants, Japanese, Sushi Bars",2,u'free',u'quiet',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
mmBwAe9q062vKWanRfoagQ,Free Tours By Foot,Philadelphia,PA,,"20 N 3rd St, Ste 201",5.0,184,1,"Hotels & Travel, Walking Tours, Tours, Food Tours",,,,
GphyhvJ8tX-ZZ3cDxJwdZg,Trilogy Nightclub & Hookah Lounge,Philadelphia,PA,,601 Spring Garden St,2.5,47,1,"Dance Clubs, Arts & Entertainment, Bars, Music Venues, Nightlife, Hookah Bars, Lounges",2,,u'loud',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"
kxX2SOes4o-D3ZQBkiMRfA,Zaika,Philadelphia,PA,,2481 Grant Ave,4.0,181,1,"Halal, Pakistani, Restaurants, Indian",2,u'no',u'average',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
LnZvGYbqozanOSevcftnrw,HipCityVeg - University City,Philadelphia,PA,,214 S 40th St,4.0,314,1,"Sandwiches, Food, Burgers, Restaurants, Vegan, Desserts",2,u'free',u'average',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"
RXItVN-qOBgbp_vBalAkOw,Goldie,Philadelphia,PA,,3401 Walnut St,4.5,46,1,"Mediterranean, Falafel, Restaurants, Fast Food",,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
jULIPydhMj18KOI5OHTwfA,Buena Onda,Philadelphia,PA,,1901 Callowhill St,4.0,552,1,"Tacos, Restaurants, Mexican",2,'free','average',"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"
7BmboJEmyQ_DAgTCoCgpgg,Vientiane Bistro,Philadelphia,PA,,2537 Kensington Ave,4.5,67,1,"Vegan, Restaurants, Laotian, Asian Fusion, Thai, Cafes",,u'no',u'average',"{'touristy': False, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"
WkNJ3FnK5WVW3thVUe-WSw,Izzy's 33,Philadelphia,PA,,1703 S 9th St,4.5,24,1,"Mexican, Restaurants, Cafes, Breakfast & Brunch, Italian",,u'free',,
9uHEhLKTVXATCt7JSvUsCg,John's Water Ice,Philadelphia,PA,,701 Christian St,4.5,274,1,"Local Flavor, Ice Cream & Frozen Yogurt, Food",1,u'no',,
UjXH7iq8eYauQoGswkxGYw,Wawa,Philadelphia,PA,,7236-40 Germantown Ave,2.5,28,1,"Food, Restaurants, Convenience Stores, Delis, Coffee & Tea, Sandwiches",1,u'free',,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"
kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,Philadelphia,PA,,6030 Torresdale Ave,4.5,380,1,"Sandwiches, Restaurants, Cheesesteaks",1,u'free',u'average',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
zspnOaAN4jpseR3X7YtX5Q,Brownies Pub,Philadelphia,PA,,46 S 2nd St,3.5,51,1,"Pubs, Nightlife, Bars, Sports Bars",1,'no',u'average',"{u'divey': True, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': None}"
vUrTGX_7HxqeoQ_6QCVz6g,Suraya,Philadelphia,PA,,1528 Frankford Ave,4.5,1121,1,"Active Life, Beer Gardens, Grocery, Middle Eastern, Specialty Food, American (New), Parks, Cafes, Food, Nightlife, Restaurants, Coffee & Tea, Lebanese",3,u'free','average',"{'touristy': False, 'hipster': True, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"
DytKODMqcvQ7MWA0NN2uNw,Lloyd Whiskey Bar,Philadelphia,PA,,529 E Girard Ave,4.0,210,1,"Nightlife, Restaurants, Wine Bars, Cocktail Bars, Gastropubs, Bars, American (New), Lounges",2,'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"
gCcJTKC40CL0XtYYGfcXDw,Smiley's Cafe,Philadelphia,PA,,4251 Main St,4.5,423,1,"Juice Bars & Smoothies, Food, Mediterranean, Greek, Restaurants, Sandwiches",1,'no',u'quiet',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"
WRMlifrYLjRY8q5YUUbfZA,iPho Vietnamese Restaurant,Philadelphia,PA,,1921 Fairmount Ave,3.5,151,1,"Vietnamese, Restaurants",2,u'no',u'average',"{'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
BkzPB-keyU1Ri1Fd8YuiAw,Happy Joy Family Restaurant,Philadelphia,PA,,1328 W Girard Ave,4.5,21,1,"Breakfast & Brunch, American (Traditional), Restaurants",1,'no',,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"
wCluBbW9nzS7MEMFltMwJw,Tasties,Philadelphia,PA,,1212 N 52nd St,2.5,106,1,"Food, Imported Food, Food Trucks, Desserts, Seafood, Steakhouses, Ethnic Food, Sandwiches, Soul Food, Specialty Food, Restaurants",2,u'free','average',"{'touristy': None, 'hipster': False, 'romantic': None, 'divey': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}"
qjGS_7iaQDpbVhS6W8qkHQ,The Sweet Life Bakeshop,Philadelphia,PA,,740 South St,5.0,316,1,"Food, Cupcakes, Desserts, Bakeries",2,,u'quiet',
pKg4NleedNE_SxkfN_NlTQ,The Original Hot Dog Factory,Philadelphia,PA,,125 N 15th St,3.5,30,1,"Hot Dogs, Restaurants",,u'free',,
Fe5Q2saATrFH4V-y6yhfAw,Bell Beverage,Philadelphia,PA,,2809 S Front St,4.5,38,1,"Beer, Wine & Spirits, Food",1,,,
FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,Philadelphia,PA,,1801 John F Kennedy Blvd,3.0,131,1,"Bars, American (New), Nightlife, Restaurants",2,'free',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"
Bmh7d4yVxpgLPQ8KLcy_4Q,Mediterra Grill,Philadelphia,PA,,2119 N 63rd St,3.5,36,1,"Restaurants, American (New), Salad, Sandwiches, Mediterranean",1,u'no',u'average',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"
fB_VJEJTIMyWv5hC9T-xwA,So Korean Grill,Philadelphia,PA,,"6201 N Front St, Ste 120",4.5,77,1,"Korean, Barbeque, Restaurants",,u'no',,"{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"
yYpU8EWucx32OYIIHqP63A,Oteri's Italian Bakery | North 5th St,Philadelphia,PA,,4919 N 5th St,2.5,55,1,"Restaurants, Shopping, Jewelry, Event Planning & Services, Desserts, Bakeries, Caterers, Food",2,,,
4_W5pstoN1166TGjjPOrMg,Prohibition Taproom,Philadelphia,PA,,501 N 13th St,4.0,618,1,"American (Traditional), Bars, Nightlife, Restaurants, Beer Bar, Gastropubs, Breakfast & Brunch, Tapas/Small Plates",2,u'free',u'average',"{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
AWJyivVwe3t9BO-k8D0ynQ,Cafe Square One,Philadelphia,PA,,50 S 3rd St,4.5,245,1,"Food, Coffee & Tea, Cafes, Salad, Sandwiches, Sushi Bars, Restaurants, Breakfast & Brunch",1,u'free','average',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"
8CU6Hj2SBPC6nhSEHLCJvw,Brick House Bar & Grille,Philadelphia,PA,,3334 Grant Ave,3.5,46,1,"Sports Bars, Nightlife, Karaoke, Pubs, Bars",2,,u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
SADPX8WX34EQDj_jqtacMw,Bai Wei,Philadelphia,PA,,1038 Race St,4.0,231,1,"Chinese, Food, Bubble Tea, Restaurants, Dim Sum, Szechuan",2,u'free',u'average',"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': None}"
roc-xyyzN5b_nImb0NdRLQ,Earl of Sandwich,Philadelphia,PA,,"8500 Essington Ave, Terminal D, Philadelphia International Airport",3.5,81,1,"Restaurants, Sandwiches, Wraps, Salad",1,u'no',u'average',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"
HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,Philadelphia,PA,,12th St & Filbert St,4.0,263,1,"Food, Restaurants, Bakeries",2,,,
