business_id,name,stars,review_count,price_range,city,address,categories,profile_text
DOl21AqtT74dUZ3kvXNNcA,Golden Triangle,4.5,159,2.0,Philadelphia,610 S 5th St,"Restaurants, Malaysian, Burmese, Asian Fusion, Thai","Golden Triangle. Cuisine: Restaurants, Malaysian, Burmese, Asian Fusion, Thai. Located at 610 S 5th St, Philadelphia. Rating: 4.5 stars. Noise level: quiet. Ambience: casual. Popular Keywords: thai, roti, rice, chicken, fried, curry, everything, delivery, canai, favorite, dish, wonton, soup, golden, city. Reviews: To clarify, the food is probably worth four stars but the kitchen is slooowwww. 

We arrived somewhere around 6:30 and didn't eat until close to 7:20. I would have been less annoyed if it wasn't clear that the reason was the kitchen prioritizing take-out orders over ours repeatedly.

Setting that as Amazing food ! Everything is authentic on the menu .. also a byob .. delivery times might vary .. but I would go to the spot and enjoy everything fresh This establishment is always clean, service is always good. The crab fried rice is incredible!"
PvT44WlqJLkUrCITo6AjRA,Breakfast Boutique Chestnut Hill,3.0,151,2.0,Philadelphia,8630 Germantown Ave,"Breakfast & Brunch, Restaurants","Breakfast Boutique Chestnut Hill. Cuisine: Breakfast & Brunch, Restaurants. Located at 8630 Germantown Ave, Philadelphia. Rating: 3.0 stars. Noise level: average. WiFi: free. Ambience: casual. Popular Keywords: breakfast, wait, table, after, boutique, toast, experience, long, again, take, asked, waited, hill, minutes, customer. Reviews: There was a hair in our food (no big deal, it happens). Waitress was super apologetic and handled it well. I was willing to just pick it off but she insisted as she should to replace it. Turned out the hair was practically weaved into the topping so it certainly did not just fall off at the table. I Cute little breakfast place. If you don't get there early, you'll end up waiting (a while).  But we got there about a half hour after opening and there were plenty of open tables.  The staff was super friendly and attentive.  It was really nice being at a family run place where everyone shared the w The food as well as the service was excellent. The staff was extremely  attentive  to the patrons. The food is very fresh."
y44MbCvvtmg1FpkNGSWisw,Tony's Luke,2.5,172,2.0,Philadelphia,8500 Essington Ave,"Cheesesteaks, Restaurants","Tony's Luke. Cuisine: Cheesesteaks, Restaurants. Located at 8500 Essington Ave, Philadelphia. Rating: 2.5 stars. Noise level: loud. Ambience: touristy, casual. Popular Keywords: cheesesteak, sandwich, tony, philly, airport, luke, fries, cheese, meat, steak, better, sandwiches, provolone, didn, onions. Reviews: I've tried to fall in love with Tony Luke's as it's the most notable cheesesteak in the airport, but always feels like something is missing. Tip here is to never order mild provolone because then the steak is very bland! I would say you'll find a better cheesesteak most anywhere in Philly but if you A really good pork roast Italian sub. I grabbed a few while waiting for my flight to bring home to the family. Re-heated in the home oven at 300 degrees for 10 minutes and they were awesome.  My husband actually said it was the best he'd ever had.  Mine had sharp provolone and broccoli rabe with lon I was really excited to try a vegetarian version of a Philly cheese steak sandwich, but it wound up being a literal hot mess. The main component of the mixed veggie sandwich is sauteed broccoli rabe, which maintains a lot of moisture. Within seconds, it makes the bread super soggy. While the overall"
U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,4.5,458,1.0,Philadelphia,4618 Baltimore Ave,"Cafes, Pakistani, Juice Bars & Smoothies, Restaurants, Ice Cream & Frozen Yogurt, Halal, Indian, Coffee & Tea, Food","Mood Cafe. Cuisine: Cafes, Pakistani, Juice Bars & Smoothies, Restaurants, Ice Cream & Frozen Yogurt, Halal, Indian, Coffee & Tea, Food. Located at 4618 Baltimore Ave, Philadelphia. Rating: 4.5 stars. Noise level: quiet. Ambience: casual. Popular Keywords: lassi, chaat, owner, mango, flavors, different, lassis, cafe, something, rose, mood, spicy, samosa, philly, sweet. Reviews: This place is so bomb......the owner was very helpful and insightful of the menu! He makes his own rise water smoothie that's to die for! He is the nicest, funniest, person I've came across in a long time! Have been wanting to try this place for months and finally made it -- it was worth the wait! Hassan was super friendly and accommodating, took the time to explain the whole menu to us and give us recommendations, said we didn't have to pay if we weren't satisfied (of course we ended up paying becaus This restaurant is a ""must do"" every time we visit Philadelphia. Delicious food and great service make the Mood Cafe a great place to be."
68ThEdiK0eWCEgGEmV9Tng,Southgate,4.0,323,2.0,Philadelphia,1801 Lombard St,"Breakfast & Brunch, American (Traditional), Korean, Restaurants, Gastropubs, Nightlife, Bars, Cocktail Bars","Southgate. Cuisine: Breakfast & Brunch, American (Traditional), Korean, Restaurants, Gastropubs, Nightlife, Bars, Cocktail Bars. Located at 1801 Lombard St, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: classy, casual. Popular Keywords: korean, chicken, burger, fried, southgate, fries, happy, hour, brunch, bulgogi, bibimbap, sauce, crispy, small, flavorful. Reviews: Amazing! Reservations are pretty necessary on weekend nights as the place is small, but the quality of food they get out of that kitchen is unbelievable. We had the soy chicken wings, tofu tacos, Southgate fries, Brussels sprouts, fried chicken sandwich, burger, and steamed buns. I couldn't get enou This place is a diamond in the rough! I love Southgate for it's authentic menu, intimate atmosphere, and reasonable prices. This place is great for grabbing a bite with a friend or a casual date night. 

Yesterday I took my mom here and she too adored it. We each ordered kimchi and a small plate of  This restaurant is adorable and delicious. My boyfriend and I popped in and sat at the bar where we got great service. The house infused soju is delicious, I had the earl grey and he had the cardamom; next time I would get a whole glass of it. For dinner, we had the softest, chewiest buns filled wit"
cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,4.5,31,1.75,Philadelphia,3492 Tilden St,"Bagels, Food, Sandwiches, Delis, Breakfast & Brunch, Restaurants, Event Planning & Services, Caterers","Falls Deli. Cuisine: Bagels, Food, Sandwiches, Delis, Breakfast & Brunch, Restaurants, Event Planning & Services, Caterers. Located at 3492 Tilden St, Philadelphia. Rating: 4.5 stars. WiFi: free. Popular Keywords: hoagie, falls, deli, hoagies, bread, roll, turkey, italian, breakfast, sandwich, sandwiches, meat, olde, cheese, huge. Reviews: I ordered a Jumpin' Jack hoagie, and my girlfriend got the Olde Italian. Both were excellent, especially the Olde Italian. I begrudgingly had to admit that my girlfriend had out-ordered me. That almost never happens. Oh, the Old Bay fries were good too. I bought a ham and cheese hoagie and this was a big disappointment. First, there was some flimsy romaine lettuce leaves on it. The bread was off putting and it had to no oregano! The roll was cut into two halves which made the hoagie hard to pick up without all the filling falling out. This is Phila Local treasure!! Hoagies are sooo good here! So fresh. They use romaine lettuce which makes a huge difference, in my opinion. Love love love."
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,4.5,49,3.0,Philadelphia,743 S 8th St,"Restaurants, Italian","Angelina's. Cuisine: Restaurants, Italian. Located at 743 S 8th St, Philadelphia. Rating: 4.5 stars. Noise level: average. WiFi: free. Ambience: classy. Popular Keywords: italian, angelina, authentic, homemade, sauce, dessert, fresh, cooking, byob, spot, both, hidden, ricotta, gnocchi, home. Reviews: Always wanted to try this hidden gem! Service was great - food was delicious. Recommend the lasagna, pappardelle with meat sauce, and the salmon special. Too full to try the ricotta cheesecake for dessert. Next time! Great atmosphere and really good authentic Italian food. The best gnocchi I have ever tasted! Angelina's is phenomenal. All of the food is home made Italian fresh and delicious. The Bolognese (gluten free or regular) is great. The osso buco is fantastic. Everyone is extremely nice."
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,4.0,81,2.0,Philadelphia,38th and Spruce,"Restaurants, Food, Caribbean, Food Trucks","Gigi and Big R. Cuisine: Restaurants, Food, Caribbean, Food Trucks. Located at 38th and Spruce, Philadelphia. Rating: 4.0 stars. Noise level: average. Ambience: classy, casual. Popular Keywords: whiting, truck, line, today, fish, again, meal, while, fried, wait, times, side, unorganized, stood, doing. Reviews: Food is salty and the oxtails are cheaply made. The cabbage is cooked to death. Never giving them a dime again. Excellent, excellent, excellent tasting food. Can eat from here everyday every meal. Food on the truck is just as good as the food in the store. Becoming a Philadelphia staple, to me. Haven't been the Gigi's in a while but I definitely love the fried whiting and potato salad from here! I'll have to pay them another visit in the near future; but I definitely used to come here all the time! I recommend calling ahead of time because the wait times a little bit of a hassle, but needl"
Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,4.5,85,3.0,Philadelphia,250 Catharine St,"Food, Seafood, Sardinian, Gelato, Restaurants, Pizza, Italian","O Sole Mio. Cuisine: Food, Seafood, Sardinian, Gelato, Restaurants, Pizza, Italian. Located at 250 Catharine St, Philadelphia. Rating: 4.5 stars. Popular Keywords: pizza, sole, family, fresh, sauce, crust, again, philly, delivery, everything, salad, eggplant, pizzas, spicy, oven. Reviews: Loved this place! Was staying at a friends around the corner and about 3 minutes to closing we called to see if we could come pick up a pie. Sure, no problem, come on in! The guys working there were so friendly and the pizza was done in a giffy. We had the margarita with cherry tomatoes added. It wa Absolutely amazing, the diavola pizza with honey was to die for! Great addition to south philly. Incredible customer service and efficiency! Maybe different to dine in however, we ordered two pizzas delivered. The pizza came hot, except it was so soggy and the cheese was completely off the pizza and in a big glob in the corner of the box. Basically it was naked pizza by the time it arrived to our house. Had higher hopes, but next time I'"
B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,3.0,77,2.0,Philadelphia,2730 W Girard Ave,"Food, Caterers, Event Planning & Services, Restaurants, Soul Food","Butter's Soul Food. Cuisine: Food, Caterers, Event Planning & Services, Restaurants, Soul Food. Located at 2730 W Girard Ave, Philadelphia. Rating: 3.0 stars. Noise level: quiet. Ambience: casual. Popular Keywords: cheese, chicken, fried, soul, customer, yams, phone, support, nothing, beans, flavor, wings, down, found, portions. Reviews: Do not waste your time and go there - I will never order from this place. please understand customer service! I will make this long story short - we ordered 7 platters... most of them were fried fish .. was on the phone for a good 20- 30 mins Bc they wanted to make sure they had the orders correct a The soul food wasn't as I expected! I visited for the first time with my boyfriend and the experience will not bring me back. Mac & cheese was too gushy to enjoy and friend chicken was ""made to order"" but unseasoned!! If you're looking for food that taste like to it came out of your kitchen then you have found your spot. The portions were higher  and food cooked to order nothing microwaved everything was fresh."
